question_id,year,exam_name,paper,section,question_number,marks,language,original_question_text,page_number,source_pdf_name,subject_id,subject_name,subject_confidence,classification_method,classification_reason,review_required,secondary_subject,secondary_subject_confidence
BPSC-Q-000279,2025,70th BPSC Mains,GS 2,,7,,English,"Write short answer of the following questions : f:18fc1f@a � � � ""3""ffi fc,if@� {a) Explain how s�ience and technology is helping in agricultural productivity ani food preservations. J ' 'I r ,,.- . I , /1 J • 1') 6,41&11 .4>1Pl� rcn, lfe�u� � snri'lf?,ct;Y �.-�-�TC-;:rfu 3f91ccfictl --� m TIT�� rl � ' I I 1 I I :'J:'1'1 • ..j-11\ '\;;.111:,4 ._,,..._, 'i � cR"" \(l (I 7 - , . - - -. ..._. ·-, . ( 3 ) ( Turn",4,70th_BPSC_Mains_General_Studies_2.pdf,BPSC-SUB-03,Indian & Bihar Economy,0.92,two_pass_taxonomy_v1,"Question concerns Indian & Bihar Economic Policy, Industrialization, or Poverty Alleviation.",False,,
BPSC-Q-000280,2025,70th BPSC Mains,GS 2,,8,36,English,"(a) Discuss how the significant milestones, like Chandrayaan and Mangalyaan have enhanced the significance of India's space program globally ? Also mention how these space missions are helpful in the sectors like agriculture, disaster management and urban planning. 36 � � rcfi � tj�.Ql-l � JiJlflllH � A�ftj'{?J sf@�� ;J � � � m«f � JTTITT&l ch14stiA � � cfiT � i ·7 � tfi 3C""Jl@ � % � 3Tifft&l � �' 31fCRT >f¢iq;r � � R<4l\l1-l ��it� B814i:h � ? Or/Jmcl1 (b) What do you understand by WiFi ? Explain how it is helped in the development of economy, infrastructure and higher education in India. 31 � � ""8 3lPl � f!A$ici � ? 3C""fl@ � N> � '1lT«f it �, �R�I<{\ � � � ffl&ll � f¾chlfl it � � cfi\ffi t ? ( 4 )",5,70th_BPSC_Mains_General_Studies_2.pdf,BPSC-SUB-04,Geography & Disaster Management,0.92,two_pass_taxonomy_v1,"Question focuses on Geography, Natural Resources, Monsoon, or Disaster Management.",False,Indian & Bihar Economy,0.7
BPSC-Q-000281,2026,71st BPSC Mains,Essay,,1,,Unknown,,1,71st BPSC MAINS ESSAY PAPER (25-04-2026).pdf,BPSC-SUB-08,Essay & Philosophical Themes,0.98,two_pass_taxonomy_v1,Question originates from official BPSC Essay Paper.,False,,
BPSC-Q-000282,2026,71st BPSC Mains,Essay,,2,,Unknown,.,1,71st BPSC MAINS ESSAY PAPER (25-04-2026).pdf,BPSC-SUB-08,Essay & Philosophical Themes,0.98,two_pass_taxonomy_v1,Question originates from official BPSC Essay Paper.,False,,
BPSC-Q-000283,2026,71st BPSC Mains,Essay,,3,38,English,ESSAY SECTION - I Write an essay on any one of the following topics in about 700 to 800 words: [100] The Power of Mindset in Shaping Human Destiny. Ethics in Action: Why Morātouage 52/GA/CCM-2026-38 Student's Copy Serial No. Technology as a Double-Edged Sword: Balancing Innovation and Control. 1 1063510 [Full Marks : 300 GA-134 .Tnlications of Rising Tensions 1n the Middle East Geopolitical crisie Maiters Mộre than opinion? (Turn Over),1,71st BPSC MAINS ESSAY PAPER (25-04-2026).pdf,BPSC-SUB-08,Essay & Philosophical Themes,0.98,two_pass_taxonomy_v1,Question originates from official BPSC Essay Paper.,False,,
BPSC-Q-000284,2026,71st BPSC Mains,Essay,,5,,Unknown,,2,71st BPSC MAINS ESSAY PAPER (25-04-2026).pdf,BPSC-SUB-08,Essay & Philosophical Themes,0.98,two_pass_taxonomy_v1,Question originates from official BPSC Essay Paper.,False,,
BPSC-Q-000285,2026,71st BPSC Mains,Essay,,6,,Unknown,,2,71st BPSC MAINS ESSAY PAPER (25-04-2026).pdf,BPSC-SUB-08,Essay & Philosophical Themes,0.98,two_pass_taxonomy_v1,Question originates from official BPSC Essay Paper.,False,,
BPSC-Q-000286,2026,71st BPSC Mains,Essay,,7,,Unknown,,2,71st BPSC MAINS ESSAY PAPER (25-04-2026).pdf,BPSC-SUB-08,Essay & Philosophical Themes,0.98,two_pass_taxonomy_v1,Question originates from official BPSC Essay Paper.,False,,
BPSC-Q-000287,2026,71st BPSC Mains,Essay,,8,,Unknown,,2,71st BPSC MAINS ESSAY PAPER (25-04-2026).pdf,BPSC-SUB-08,Essay & Philosophical Themes,0.98,two_pass_taxonomy_v1,Question originates from official BPSC Essay Paper.,False,,
BPSC-Q-000288,2026,71st BPSC Mains,Essay,,9,,English,essay on any one of the following topics in about 700 to 800 words: (100] YT 700 800 loci ye W Binar Public Service Commission Aruhcial Intelligence and Human Values: Can Machines Understand Morality? SECTION - II Environmental Responsibility in an Age of Industrial Expansion. Love and knowledge: The Twin pillars of a meaningful life. De-dollarization and the changing Global Economic Order. Write an essay on any one of the tollowingtopics in about 700 to 800 words: 1001,2,71st BPSC MAINS ESSAY PAPER (25-04-2026).pdf,BPSC-SUB-08,Essay & Philosophical Themes,0.98,two_pass_taxonomy_v1,Question originates from official BPSC Essay Paper.,False,,
BPSC-Q-000289,2026,71st BPSC Mains,Essay,,10,,English,Adhajal ghaila chhalkaitjay.,2,71st BPSC MAINS ESSAY PAPER (25-04-2026).pdf,BPSC-SUB-08,Essay & Philosophical Themes,0.98,two_pass_taxonomy_v1,Question originates from official BPSC Essay Paper.,False,,
BPSC-Q-000290,2026,71st BPSC Mains,Essay,,11,38,English,Je kara lathi okara bhains. Bandar ki janait ahi adarkak swad. 52/GA/CCM-2026-38 SECTION - III,2,71st BPSC MAINS ESSAY PAPER (25-04-2026).pdf,BPSC-SUB-08,Essay & Philosophical Themes,0.98,two_pass_taxonomy_v1,Question originates from official BPSC Essay Paper.,False,,
BPSC-Q-000291,2026,71st BPSC Mains,Essay,,12,,English,Akela chana bhad na fori sakela. 2 GA-134,2,71st BPSC MAINS ESSAY PAPER (25-04-2026).pdf,BPSC-SUB-08,Essay & Philosophical Themes,0.98,two_pass_taxonomy_v1,Question originates from official BPSC Essay Paper.,False,,
BPSC-Q-000292,2026,71st BPSC Mains,Geography Optional,,1,,Unknown,,1,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000293,2026,71st BPSC Mains,Geography Optional,,2,,English,Which one of the following i notan outcome ofa Diastrophic force? (B) Emergence (D) Fault,1,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000294,2026,71st BPSC Mains,Geography Optional,,1,,Unknown,,1,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000295,2026,71st BPSC Mains,Geography Optional,,2,,English,Earthquake Which of the following statements reference to 'Love Wave generated by an earthquake' is/are correct? Folding (B) Only2,1,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000296,2026,71st BPSC Mains,Geography Optional,,1,,English,Itis a kind of surface wave. (C) Both l and 2,1,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000297,2026,71st BPSC Mains,Geography Optional,,2,,English,) Only 1,1,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000298,2026,71st BPSC Mains,Geography Optional,,3,,English,Motion in the Love Wave isļentirely| horizontal. (D) Neither 1 nor2 Glacial origin? Which of the following landforms is/are of Tarm ~ Tufa 002 77 (Tafoni (A) Only 1 B 1and 2 (C) 2 and 3 10027 (D) Only 3 with 1002773 52/GA/CCIM-2026-13-A 2,1,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000299,2026,71st BPSC Mains,Geography Optional,,4,,Unknown,,1,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000300,2026,71st BPSC Mains,Geography Optional,,5,,English,"How many of the four pairs given below are correctly matched? (Volcano) Mount Mayon Mount Cotopaxi MountKilimanjaro - MounHood (A) B) L(C) (Country) Peru Ecuador A Kenya United States of One pair is correctly matched America Two pairs are correctly matched Codes: (C) Three pairs are correctly matched D) Four pairs are córrectly matched Given below are two statementS, one is labelledas Assertion (A) and the other as Reason (R) : Assertion (A): Active volcanism and deep Reason (R): Along the Diverging Plate boundaries, plates separate and in this process of separation, molten magma upwells. Select the correct answer using the codes given below: GA-113 focus earthquakes occur on the Diverging Plate boundaries. (A) Both (A) and (R) are true and (R) is the corect explanation of (A) (B) Both (A) and (R) are true but (R) is not the correct explanation of(A) (A) is true but (R) is false (D) (A)is false but (R) is true",1,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000301,2026,71st BPSC Mains,Geography Optional,,1,,Unknown,"2,",2,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000302,2026,71st BPSC Mains,Geography Optional,,3,,English,(A) (B) 3a 3 (C) (D),2,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000303,2026,71st BPSC Mains,Geography Optional,,1,,Unknown,,2,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000304,2026,71st BPSC Mains,Geography Optional,,2,,English,(B) a2 (C) 1 sâr 2 t (D) a1 aa2,2,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000305,2026,71st BPSC Mains,Geography Optional,,1,,Unknown,,2,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000306,2026,71st BPSC Mains,Geography Optional,,2,,English,(A) a 1 (B) 1 3Ầr 2 (C) 2 Ầr 3 (D) haM3 52/GA/CCM-2026-13-A,2,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000307,2026,71st BPSC Mains,Geography Optional,,4,,Unknown,,2,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000308,2026,71st BPSC Mains,Geography Optional,,5,,English,"GhUT (R) 0 (21) (A) (A) 3r (R) Ť Haž sir (R), (A) A (B) (A) air (R) ii vậg (R), (A) A (C) (A)Hfag (R) THI GA-113 (D) (A)Ta, fahrg (R) HrAII [P.T.O.",2,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000309,2026,71st BPSC Mains,Geography Optional,,7,,Unknown,,3,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000310,2026,71st BPSC Mains,Geography Optional,,8,,English,Which ofthe following gases is present in the smallest)Jamount by (volume in carth amosphere? (A) Argon t B) Helium (C) Hydrogen CD) Neon Which of the following statements with reference to Water Vapor is/are correct?,3,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000311,2026,71st BPSC Mains,Geography Optional,,1,,Unknown,,3,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000312,2026,71st BPSC Mains,Geography Optional,,2,,English,(B) (C) 1 Amount of water vapour is horethan four percent in the air õf the polar areas.,3,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000313,2026,71st BPSC Mains,Geography Optional,,2,,English,Amount of water vāponcreasesfrom Equator towards thePoles ) Only 1,3,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000314,2026,71st BPSC Mains,Geography Optional,,3,,English,"(D) Neither 1 nor 2 Only2 Both 1 and 2 Which of the following is/are ""C' type of climate as per Koeppen's classification? Humid Continentl Mediterranean Humid Subtropical Only 1 Y 1and 2 1002 (C) 2 and 3 (D) Only 3 52/GA/CCIM-2026-13-A 100277 4",3,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000315,2026,71st BPSC Mains,Geography Optional,,9,,English,How many of the four pairs given below are correctly matched?,3,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000316,2026,71st BPSC Mains,Geography Optional,,11,,English,(Local names of Cyclones) Cyclone Hurricane Typhoon Willy-Willies (A) LB) One pair is correctly matched (Area) Two pairs are correctly matched Three pairs are correctly matched (D) Four pairs are correctly matched,3,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000317,2026,71st BPSC Mains,Geography Optional,,10,,English,"Given below are two statenments, one is labelled as Assertion (A) and the other as Reason (R): - Indian Ocean Codes: -Atlantic Ocean -East Pacific Ocean Assertion (A): In Marine West Coast (C) - Eastern Australia w Reason (R): Temperature in such areas is moderated due to marine influence. Select the correct answer using the codes given below: climates, temperature in winter is warmer than for its latitude (A), Both (A) and (R) are true and (R) is the correct explanation of(A) (B) Both (A) and (R) are true but (R) is not the correct explanation of (A) (A) Lime (A)is true but (R) is false (B) Phosphorous (C) Nitrogen (D) (A) is false but (R) is true Organic Matter GA-113 Which of the following is found in abundance inßlack soil?",3,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000318,2026,71st BPSC Mains,Geography Optional,,8,,Unknown,,4,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000319,2026,71st BPSC Mains,Geography Optional,,6,,Unknown,,4,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000320,2026,71st BPSC Mains,Geography Optional,,7,,English,(A) 3 (B) eą 3 (C) (D) eia,4,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000321,2026,71st BPSC Mains,Geography Optional,,1,,Unknown,,4,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000322,2026,71st BPSC Mains,Geography Optional,,2,,Unknown,,4,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000323,2026,71st BPSC Mains,Geography Optional,,2,,English,(A) a1,4,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000324,2026,71st BPSC Mains,Geography Optional,,1,,English,(B) har 2 (C) 1 sr2 -i (D) a 1l aa2,4,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000325,2026,71st BPSC Mains,Geography Optional,,A,,English,aaH1 (B) 1 sn 2 (C) 2 st 3 (D) ha3 52/GA/CCM-2026-13-A 5,4,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000326,2026,71st BPSC Mains,Geography Optional,,9,,English,"fart-fafrtia (B) 4 HậÌ gatea hRUT (R) : 773 (A) (A) t (R) ai HasÂ (R), (A) â (C) (B) (A) st (R) ai na arg (R), (A) (D) (A) (C) (a) (AJau ferg (R) TeTAI (B) aRH (Ar , farg (R) I (D) ea/Aaiy qref GA-113 [P.T.O.",4,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000327,2026,71st BPSC Mains,Geography Optional,,12,,English,Which of the following statements with reference to Laterite soil is/are correct?,5,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000328,2026,71st BPSC Mains,Geography Optional,,13,,Unknown,,5,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000329,2026,71st BPSC Mains,Geography Optional,,14,,Unknown,,5,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000330,2026,71st BPSC Mains,Geography Optional,,1,,English,2 (A) (B) e) (D),5,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000331,2026,71st BPSC Mains,Geography Optional,,1,,Unknown,,5,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000332,2026,71st BPSC Mains,Geography Optional,,2,,English,Laterite soil develop in arcas with high temperature and high rainfall,5,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000333,2026,71st BPSC Mains,Geography Optional,,3,6,English,Laterite soil ar noo suitable for cultivation Only 1 Only 2 Which of the following soils is/are rich in organic matter? Both l and2 Neither 1 nọr2 Histosols Mollisols Oxisols (A) Only 1 (B) land 2 ) 2 and 3 D) Oniy 3 02 How many of the four pairs given below are (Soil Type) corectly matched? Andisols Aridiosols Vertisols 1002773 Spodosols (Chaçacteristic) Rich in Carbon -Rich in Salts - Rich in Clay Rich in Iron-ore (A) One pair is correctly matched B) Two pairs are ĉorrectly matched (C) Three pairs are correctly matched (D) Four pairs are correctly matched 52/GA/CCM-2026-13-A 6,5,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000334,2026,71st BPSC Mains,Geography Optional,,15,,Unknown,,5,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000335,2026,71st BPSC Mains,Geography Optional,,16,,English,"Given below are two statements, one is Jabelled as Assertion (A) and the other as Rcason (R): Assertion (A): Intensive cultivation in dry areas with excessive use of iigation may turn alluvial soils saline. Reason (R): Excessive irrigation in dry climatic conditions promotes capillary action which results in the deposition of salt on the top layer of the soil. Select the correct answer using the codes given below: Codes: A Both (A) and (R) are true and (R) is the correct explanation of (A) (B) Both (A) and (R) are true but (R) is not the correct explanation of (A) (C) (D) (A)is false but (R) is true Which of the following is found in good amount in a Manganese Nodules present in the Ocean? A Cobalt (B) (A) is true but (R) is false",5,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000336,2026,71st BPSC Mains,Geography Optional,,1,,English,(D) Nickel,5,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000337,2026,71st BPSC Mains,Geography Optional,,2,,Unknown,,5,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000338,2026,71st BPSC Mains,Geography Optional,,17,,English,Which of the following statements with reference to Salinity in Sea waters is/are correct? (A) (B) Copper (er Iron Baltic Sea records a low salinity. Black Sea records a high salinity. Onlyl Only 2 Both l and 2 (D) Neither I nor 2 GA-113,5,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000339,2026,71st BPSC Mains,Geography Optional,,1,,Unknown,,6,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000340,2026,71st BPSC Mains,Geography Optional,,2,,English,(A) haa1 (B) haM2 (C) 1 3n 2 ai (D),6,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000341,2026,71st BPSC Mains,Geography Optional,,1,,Unknown,,6,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000342,2026,71st BPSC Mains,Geography Optional,,2,7,English,"3 l at2 (A) haI (B) 1 ħn 2 (C) 2 â 3 D) ha3 afta (C) tagu uậ gfera 52/GA/CCM-2026-13-A (artun) 7 (A) (A) 3tr (R) a-ii A (R), (A) hRU (R): (B) (A) r (R) i Hậifrg (R), (A) Â (C) (A)H g R) 1eAI (D) (A) aI (A)rea farg R) HUQI (B) iaT (C) a (D) Ah",6,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000343,2026,71st BPSC Mains,Geography Optional,,1,,Unknown,,6,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000344,2026,71st BPSC Mains,Geography Optional,,2,,Unknown,,6,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000345,2026,71st BPSC Mains,Geography Optional,,17,,English,İAUI vcí fAfatfaai (A) ha1 (B) aM 2 (C) 1 st 2 (D) DI GA-113 004 | A2 [P.T.O.,6,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000346,2026,71st BPSC Mains,Geography Optional,,18,,English,Which of the following is/are a warm Ocean,7,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000347,2026,71st BPSC Mains,Geography Optional,,19,,English,curent?,7,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000348,2026,71st BPSC Mains,Geography Optional,,1,,Unknown,2,7,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000349,2026,71st BPSC Mains,Geography Optional,,3,,English,(A) (B) e (D) Alaska Current Califormia Current Oyashio Current Only 1 1and 2 2 and 3 Only 3 How many of the fourpairs given below are correctly matched? (Ocean Bottom Relief(Location) Amsterdam Plateau Chagos Ridge Carlsberg Ridge Sunda Trench Codes: Northern Indian Qcean Western Indian Ocean Southern Indian Ocean (A) One pair is correctly matched Two pairs are côrrecily matched Three pairs are corfectly matched (D) Four pairs are correctly matched Eastern Indian Ocean,7,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000350,2026,71st BPSC Mains,Geography Optional,,20,,English,"Given below are two statements, one is labelled as Assertion (A) and the other as Reason (R): Assertion (A): Tidal range on earth is much greater than usual on 03 January every year. 52/GA/CCM-2026-13-A Reason (R): On 3 January, the earth is closest to the Sun. Select the correct angwer using the codes given below: (A)_ Both (A) and (R) are true and (R) is the correct explanation of (A) (B) Both (A) and (R) arę true but (R) is not the correct explanation of(A) (C) (A) is true but (R) isfalse (D) (A) is false but (R) is true",7,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000351,2026,71st BPSC Mains,Geography Optional,,21,,Unknown,,7,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
