scenario,run_index,subject_id,subject_name,question_type,marks,history_input,selected_topic_id,selected_topic_name,score,freq_score,recency_score,qtype_score,marks_score,exposure_score,diversity_score,rep_penalty
"Polity_ExecutiveHeavy",16,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001x3","POLITY-002","Judiciary, Rights & Doctrines",0.787,0.96,0.55,0.78,0.2,1,1,0
"Polity_ExecutiveHeavy",17,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001x3","POLITY-002","Judiciary, Rights & Doctrines",0.787,0.96,0.55,0.78,0.2,1,1,0
"Polity_ExecutiveHeavy",18,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001x3","POLITY-002","Judiciary, Rights & Doctrines",0.787,0.96,0.55,0.78,0.2,1,1,0
"Polity_ExecutiveHeavy",19,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001x3","POLITY-002","Judiciary, Rights & Doctrines",0.787,0.96,0.55,0.78,0.2,1,1,0
"Polity_ExecutiveHeavy",20,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001x3","POLITY-002","Judiciary, Rights & Doctrines",0.787,0.96,0.55,0.78,0.2,1,1,0
"Polity_ExecutiveHeavy",21,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001x3","POLITY-002","Judiciary, Rights & Doctrines",0.787,0.96,0.55,0.78,0.2,1,1,0
"Polity_ExecutiveHeavy",22,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001x3","POLITY-002","Judiciary, Rights & Doctrines",0.787,0.96,0.55,0.78,0.2,1,1,0
"Polity_ExecutiveHeavy",23,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001x3","POLITY-002","Judiciary, Rights & Doctrines",0.787,0.96,0.55,0.78,0.2,1,1,0
"Polity_ExecutiveHeavy",24,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001x3","POLITY-002","Judiciary, Rights & Doctrines",0.787,0.96,0.55,0.78,0.2,1,1,0
"Polity_ExecutiveHeavy",25,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001x3","POLITY-002","Judiciary, Rights & Doctrines",0.787,0.96,0.55,0.78,0.2,1,1,0
"Polity_ExecutiveHeavy",26,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001x3","POLITY-002","Judiciary, Rights & Doctrines",0.787,0.96,0.55,0.78,0.2,1,1,0
"Polity_ExecutiveHeavy",27,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001x3","POLITY-002","Judiciary, Rights & Doctrines",0.787,0.96,0.55,0.78,0.2,1,1,0
"Polity_ExecutiveHeavy",28,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001x3","POLITY-002","Judiciary, Rights & Doctrines",0.787,0.96,0.55,0.78,0.2,1,1,0
"Polity_ExecutiveHeavy",29,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001x3","POLITY-002","Judiciary, Rights & Doctrines",0.787,0.96,0.55,0.78,0.2,1,1,0
"Polity_ExecutiveHeavy",30,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001x3","POLITY-002","Judiciary, Rights & Doctrines",0.787,0.96,0.55,0.78,0.2,1,1,0
"Polity_ExecutiveHeavy",31,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001x3","POLITY-002","Judiciary, Rights & Doctrines",0.787,0.96,0.55,0.78,0.2,1,1,0
"Polity_ExecutiveHeavy",32,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001x3","POLITY-002","Judiciary, Rights & Doctrines",0.787,0.96,0.55,0.78,0.2,1,1,0
"Polity_ExecutiveHeavy",33,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001x3","POLITY-002","Judiciary, Rights & Doctrines",0.787,0.96,0.55,0.78,0.2,1,1,0
"Polity_ExecutiveHeavy",34,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001x3","POLITY-002","Judiciary, Rights & Doctrines",0.787,0.96,0.55,0.78,0.2,1,1,0
"Polity_ExecutiveHeavy",35,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001x3","POLITY-002","Judiciary, Rights & Doctrines",0.787,0.96,0.55,0.78,0.2,1,1,0
"Polity_ExecutiveHeavy",36,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001x3","POLITY-002","Judiciary, Rights & Doctrines",0.787,0.96,0.55,0.78,0.2,1,1,0
"Polity_ExecutiveHeavy",37,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001x3","POLITY-002","Judiciary, Rights & Doctrines",0.787,0.96,0.55,0.78,0.2,1,1,0
"Polity_ExecutiveHeavy",38,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001x3","POLITY-002","Judiciary, Rights & Doctrines",0.787,0.96,0.55,0.78,0.2,1,1,0
"Polity_ExecutiveHeavy",39,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001x3","POLITY-002","Judiciary, Rights & Doctrines",0.787,0.96,0.55,0.78,0.2,1,1,0
"Polity_ExecutiveHeavy",40,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001x3","POLITY-002","Judiciary, Rights & Doctrines",0.787,0.96,0.55,0.78,0.2,1,1,0
"Polity_ExecutiveHeavy",41,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001x3","POLITY-002","Judiciary, Rights & Doctrines",0.787,0.96,0.55,0.78,0.2,1,1,0
"Polity_ExecutiveHeavy",42,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001x3","POLITY-002","Judiciary, Rights & Doctrines",0.787,0.96,0.55,0.78,0.2,1,1,0
"Polity_ExecutiveHeavy",43,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001x3","POLITY-002","Judiciary, Rights & Doctrines",0.787,0.96,0.55,0.78,0.2,1,1,0
"Polity_ExecutiveHeavy",44,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001x3","POLITY-002","Judiciary, Rights & Doctrines",0.787,0.96,0.55,0.78,0.2,1,1,0
"Polity_ExecutiveHeavy",45,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001x3","POLITY-002","Judiciary, Rights & Doctrines",0.787,0.96,0.55,0.78,0.2,1,1,0
"Polity_ExecutiveHeavy",46,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001x3","POLITY-002","Judiciary, Rights & Doctrines",0.787,0.96,0.55,0.78,0.2,1,1,0
"Polity_ExecutiveHeavy",47,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001x3","POLITY-002","Judiciary, Rights & Doctrines",0.787,0.96,0.55,0.78,0.2,1,1,0
"Polity_ExecutiveHeavy",48,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001x3","POLITY-002","Judiciary, Rights & Doctrines",0.787,0.96,0.55,0.78,0.2,1,1,0
"Polity_ExecutiveHeavy",49,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001x3","POLITY-002","Judiciary, Rights & Doctrines",0.787,0.96,0.55,0.78,0.2,1,1,0
"Polity_ExecutiveHeavy",50,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001x3","POLITY-002","Judiciary, Rights & Doctrines",0.787,0.96,0.55,0.78,0.2,1,1,0
"Polity_ExecutiveHeavy",51,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001x3","POLITY-002","Judiciary, Rights & Doctrines",0.787,0.96,0.55,0.78,0.2,1,1,0
"Polity_ExecutiveHeavy",52,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001x3","POLITY-002","Judiciary, Rights & Doctrines",0.787,0.96,0.55,0.78,0.2,1,1,0
"Polity_ExecutiveHeavy",53,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001x3","POLITY-002","Judiciary, Rights & Doctrines",0.787,0.96,0.55,0.78,0.2,1,1,0
"Polity_ExecutiveHeavy",54,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001x3","POLITY-002","Judiciary, Rights & Doctrines",0.787,0.96,0.55,0.78,0.2,1,1,0
"Polity_ExecutiveHeavy",55,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001x3","POLITY-002","Judiciary, Rights & Doctrines",0.787,0.96,0.55,0.78,0.2,1,1,0
"Polity_ExecutiveHeavy",56,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001x3","POLITY-002","Judiciary, Rights & Doctrines",0.787,0.96,0.55,0.78,0.2,1,1,0
"Polity_ExecutiveHeavy",57,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001x3","POLITY-002","Judiciary, Rights & Doctrines",0.787,0.96,0.55,0.78,0.2,1,1,0
"Polity_ExecutiveHeavy",58,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001x3","POLITY-002","Judiciary, Rights & Doctrines",0.787,0.96,0.55,0.78,0.2,1,1,0
"Polity_ExecutiveHeavy",59,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001x3","POLITY-002","Judiciary, Rights & Doctrines",0.787,0.96,0.55,0.78,0.2,1,1,0
"Polity_ExecutiveHeavy",60,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001x3","POLITY-002","Judiciary, Rights & Doctrines",0.787,0.96,0.55,0.78,0.2,1,1,0
"Polity_ExecutiveHeavy",61,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001x3","POLITY-002","Judiciary, Rights & Doctrines",0.787,0.96,0.55,0.78,0.2,1,1,0
"Polity_ExecutiveHeavy",62,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001x3","POLITY-002","Judiciary, Rights & Doctrines",0.787,0.96,0.55,0.78,0.2,1,1,0
"Polity_ExecutiveHeavy",63,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001x3","POLITY-002","Judiciary, Rights & Doctrines",0.787,0.96,0.55,0.78,0.2,1,1,0
"Polity_ExecutiveHeavy",64,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001x3","POLITY-002","Judiciary, Rights & Doctrines",0.787,0.96,0.55,0.78,0.2,1,1,0
"Polity_ExecutiveHeavy",65,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001x3","POLITY-002","Judiciary, Rights & Doctrines",0.787,0.96,0.55,0.78,0.2,1,1,0
"Polity_ExecutiveHeavy",66,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001x3","POLITY-002","Judiciary, Rights & Doctrines",0.787,0.96,0.55,0.78,0.2,1,1,0
"Polity_ExecutiveHeavy",67,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001x3","POLITY-002","Judiciary, Rights & Doctrines",0.787,0.96,0.55,0.78,0.2,1,1,0
"Polity_ExecutiveHeavy",68,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001x3","POLITY-002","Judiciary, Rights & Doctrines",0.787,0.96,0.55,0.78,0.2,1,1,0
"Polity_ExecutiveHeavy",69,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001x3","POLITY-002","Judiciary, Rights & Doctrines",0.787,0.96,0.55,0.78,0.2,1,1,0
"Polity_ExecutiveHeavy",70,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001x3","POLITY-002","Judiciary, Rights & Doctrines",0.787,0.96,0.55,0.78,0.2,1,1,0
"Polity_ExecutiveHeavy",71,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001x3","POLITY-002","Judiciary, Rights & Doctrines",0.787,0.96,0.55,0.78,0.2,1,1,0
"Polity_ExecutiveHeavy",72,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001x3","POLITY-002","Judiciary, Rights & Doctrines",0.787,0.96,0.55,0.78,0.2,1,1,0
"Polity_ExecutiveHeavy",73,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001x3","POLITY-002","Judiciary, Rights & Doctrines",0.787,0.96,0.55,0.78,0.2,1,1,0
"Polity_ExecutiveHeavy",74,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001x3","POLITY-002","Judiciary, Rights & Doctrines",0.787,0.96,0.55,0.78,0.2,1,1,0
"Polity_ExecutiveHeavy",75,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001x3","POLITY-002","Judiciary, Rights & Doctrines",0.787,0.96,0.55,0.78,0.2,1,1,0
"Polity_ExecutiveHeavy",76,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001x3","POLITY-002","Judiciary, Rights & Doctrines",0.787,0.96,0.55,0.78,0.2,1,1,0
"Polity_ExecutiveHeavy",77,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001x3","POLITY-002","Judiciary, Rights & Doctrines",0.787,0.96,0.55,0.78,0.2,1,1,0
"Polity_ExecutiveHeavy",78,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001x3","POLITY-002","Judiciary, Rights & Doctrines",0.787,0.96,0.55,0.78,0.2,1,1,0
"Polity_ExecutiveHeavy",79,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001x3","POLITY-002","Judiciary, Rights & Doctrines",0.787,0.96,0.55,0.78,0.2,1,1,0
"Polity_ExecutiveHeavy",80,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001x3","POLITY-002","Judiciary, Rights & Doctrines",0.787,0.96,0.55,0.78,0.2,1,1,0
"Polity_ExecutiveHeavy",81,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001x3","POLITY-002","Judiciary, Rights & Doctrines",0.787,0.96,0.55,0.78,0.2,1,1,0
"Polity_ExecutiveHeavy",82,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001x3","POLITY-002","Judiciary, Rights & Doctrines",0.787,0.96,0.55,0.78,0.2,1,1,0
"Polity_ExecutiveHeavy",83,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001x3","POLITY-002","Judiciary, Rights & Doctrines",0.787,0.96,0.55,0.78,0.2,1,1,0
"Polity_ExecutiveHeavy",84,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001x3","POLITY-002","Judiciary, Rights & Doctrines",0.787,0.96,0.55,0.78,0.2,1,1,0
"Polity_ExecutiveHeavy",85,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001x3","POLITY-002","Judiciary, Rights & Doctrines",0.787,0.96,0.55,0.78,0.2,1,1,0
"Polity_ExecutiveHeavy",86,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001x3","POLITY-002","Judiciary, Rights & Doctrines",0.787,0.96,0.55,0.78,0.2,1,1,0
"Polity_ExecutiveHeavy",87,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001x3","POLITY-002","Judiciary, Rights & Doctrines",0.787,0.96,0.55,0.78,0.2,1,1,0
"Polity_ExecutiveHeavy",88,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001x3","POLITY-002","Judiciary, Rights & Doctrines",0.787,0.96,0.55,0.78,0.2,1,1,0
"Polity_ExecutiveHeavy",89,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001x3","POLITY-002","Judiciary, Rights & Doctrines",0.787,0.96,0.55,0.78,0.2,1,1,0
"Polity_ExecutiveHeavy",90,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001x3","POLITY-002","Judiciary, Rights & Doctrines",0.787,0.96,0.55,0.78,0.2,1,1,0
"Polity_ExecutiveHeavy",91,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001x3","POLITY-002","Judiciary, Rights & Doctrines",0.787,0.96,0.55,0.78,0.2,1,1,0
"Polity_ExecutiveHeavy",92,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001x3","POLITY-002","Judiciary, Rights & Doctrines",0.787,0.96,0.55,0.78,0.2,1,1,0
"Polity_ExecutiveHeavy",93,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001x3","POLITY-002","Judiciary, Rights & Doctrines",0.787,0.96,0.55,0.78,0.2,1,1,0
"Polity_ExecutiveHeavy",94,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001x3","POLITY-002","Judiciary, Rights & Doctrines",0.787,0.96,0.55,0.78,0.2,1,1,0
"Polity_ExecutiveHeavy",95,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001x3","POLITY-002","Judiciary, Rights & Doctrines",0.787,0.96,0.55,0.78,0.2,1,1,0
"Polity_ExecutiveHeavy",96,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001x3","POLITY-002","Judiciary, Rights & Doctrines",0.787,0.96,0.55,0.78,0.2,1,1,0
"Polity_ExecutiveHeavy",97,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001x3","POLITY-002","Judiciary, Rights & Doctrines",0.787,0.96,0.55,0.78,0.2,1,1,0
"Polity_ExecutiveHeavy",98,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001x3","POLITY-002","Judiciary, Rights & Doctrines",0.787,0.96,0.55,0.78,0.2,1,1,0
"Polity_ExecutiveHeavy",99,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001x3","POLITY-002","Judiciary, Rights & Doctrines",0.787,0.96,0.55,0.78,0.2,1,1,0
"Polity_ExecutiveHeavy",100,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001x3","POLITY-002","Judiciary, Rights & Doctrines",0.787,0.96,0.55,0.78,0.2,1,1,0
"Polity_JudiciaryHeavy",1,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-002x3","POLITY-001","Executive (President & Governor)",0.755,1,0.4,0.7,0.2,1,1,0
"Polity_JudiciaryHeavy",2,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-002x3","POLITY-001","Executive (President & Governor)",0.755,1,0.4,0.7,0.2,1,1,0
"Polity_JudiciaryHeavy",3,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-002x3","POLITY-001","Executive (President & Governor)",0.755,1,0.4,0.7,0.2,1,1,0
"Polity_JudiciaryHeavy",4,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-002x3","POLITY-001","Executive (President & Governor)",0.755,1,0.4,0.7,0.2,1,1,0
"Polity_JudiciaryHeavy",5,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-002x3","POLITY-001","Executive (President & Governor)",0.755,1,0.4,0.7,0.2,1,1,0
"Polity_JudiciaryHeavy",6,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-002x3","POLITY-001","Executive (President & Governor)",0.755,1,0.4,0.7,0.2,1,1,0
"Polity_JudiciaryHeavy",7,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-002x3","POLITY-001","Executive (President & Governor)",0.755,1,0.4,0.7,0.2,1,1,0
"Polity_JudiciaryHeavy",8,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-002x3","POLITY-001","Executive (President & Governor)",0.755,1,0.4,0.7,0.2,1,1,0
"Polity_JudiciaryHeavy",9,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-002x3","POLITY-001","Executive (President & Governor)",0.755,1,0.4,0.7,0.2,1,1,0
"Polity_JudiciaryHeavy",10,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-002x3","POLITY-001","Executive (President & Governor)",0.755,1,0.4,0.7,0.2,1,1,0
"Polity_JudiciaryHeavy",11,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-002x3","POLITY-001","Executive (President & Governor)",0.755,1,0.4,0.7,0.2,1,1,0
"Polity_JudiciaryHeavy",12,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-002x3","POLITY-001","Executive (President & Governor)",0.755,1,0.4,0.7,0.2,1,1,0
"Polity_JudiciaryHeavy",13,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-002x3","POLITY-001","Executive (President & Governor)",0.755,1,0.4,0.7,0.2,1,1,0
"Polity_JudiciaryHeavy",14,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-002x3","POLITY-001","Executive (President & Governor)",0.755,1,0.4,0.7,0.2,1,1,0
"Polity_JudiciaryHeavy",15,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-002x3","POLITY-001","Executive (President & Governor)",0.755,1,0.4,0.7,0.2,1,1,0
"Polity_JudiciaryHeavy",16,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-002x3","POLITY-001","Executive (President & Governor)",0.755,1,0.4,0.7,0.2,1,1,0
"Polity_JudiciaryHeavy",17,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-002x3","POLITY-001","Executive (President & Governor)",0.755,1,0.4,0.7,0.2,1,1,0
"Polity_JudiciaryHeavy",18,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-002x3","POLITY-001","Executive (President & Governor)",0.755,1,0.4,0.7,0.2,1,1,0
"Polity_JudiciaryHeavy",19,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-002x3","POLITY-001","Executive (President & Governor)",0.755,1,0.4,0.7,0.2,1,1,0
"Polity_JudiciaryHeavy",20,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-002x3","POLITY-001","Executive (President & Governor)",0.755,1,0.4,0.7,0.2,1,1,0
"Polity_JudiciaryHeavy",21,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-002x3","POLITY-001","Executive (President & Governor)",0.755,1,0.4,0.7,0.2,1,1,0
"Polity_JudiciaryHeavy",22,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-002x3","POLITY-001","Executive (President & Governor)",0.755,1,0.4,0.7,0.2,1,1,0
"Polity_JudiciaryHeavy",23,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-002x3","POLITY-001","Executive (President & Governor)",0.755,1,0.4,0.7,0.2,1,1,0
"Polity_JudiciaryHeavy",24,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-002x3","POLITY-001","Executive (President & Governor)",0.755,1,0.4,0.7,0.2,1,1,0
"Polity_JudiciaryHeavy",25,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-002x3","POLITY-001","Executive (President & Governor)",0.755,1,0.4,0.7,0.2,1,1,0
"Polity_JudiciaryHeavy",26,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-002x3","POLITY-001","Executive (President & Governor)",0.755,1,0.4,0.7,0.2,1,1,0
"Polity_JudiciaryHeavy",27,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-002x3","POLITY-001","Executive (President & Governor)",0.755,1,0.4,0.7,0.2,1,1,0
"Polity_JudiciaryHeavy",28,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-002x3","POLITY-001","Executive (President & Governor)",0.755,1,0.4,0.7,0.2,1,1,0
"Polity_JudiciaryHeavy",29,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-002x3","POLITY-001","Executive (President & Governor)",0.755,1,0.4,0.7,0.2,1,1,0
"Polity_JudiciaryHeavy",30,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-002x3","POLITY-001","Executive (President & Governor)",0.755,1,0.4,0.7,0.2,1,1,0
"Polity_JudiciaryHeavy",31,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-002x3","POLITY-001","Executive (President & Governor)",0.755,1,0.4,0.7,0.2,1,1,0
"Polity_JudiciaryHeavy",32,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-002x3","POLITY-001","Executive (President & Governor)",0.755,1,0.4,0.7,0.2,1,1,0
"Polity_JudiciaryHeavy",33,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-002x3","POLITY-001","Executive (President & Governor)",0.755,1,0.4,0.7,0.2,1,1,0
"Polity_JudiciaryHeavy",34,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-002x3","POLITY-001","Executive (President & Governor)",0.755,1,0.4,0.7,0.2,1,1,0
"Polity_JudiciaryHeavy",35,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-002x3","POLITY-001","Executive (President & Governor)",0.755,1,0.4,0.7,0.2,1,1,0
"Polity_JudiciaryHeavy",36,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-002x3","POLITY-001","Executive (President & Governor)",0.755,1,0.4,0.7,0.2,1,1,0
"Polity_JudiciaryHeavy",37,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-002x3","POLITY-001","Executive (President & Governor)",0.755,1,0.4,0.7,0.2,1,1,0
"Polity_JudiciaryHeavy",38,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-002x3","POLITY-001","Executive (President & Governor)",0.755,1,0.4,0.7,0.2,1,1,0
"Polity_JudiciaryHeavy",39,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-002x3","POLITY-001","Executive (President & Governor)",0.755,1,0.4,0.7,0.2,1,1,0
"Polity_JudiciaryHeavy",40,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-002x3","POLITY-001","Executive (President & Governor)",0.755,1,0.4,0.7,0.2,1,1,0
"Polity_JudiciaryHeavy",41,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-002x3","POLITY-001","Executive (President & Governor)",0.755,1,0.4,0.7,0.2,1,1,0
"Polity_JudiciaryHeavy",42,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-002x3","POLITY-001","Executive (President & Governor)",0.755,1,0.4,0.7,0.2,1,1,0
"Polity_JudiciaryHeavy",43,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-002x3","POLITY-001","Executive (President & Governor)",0.755,1,0.4,0.7,0.2,1,1,0
"Polity_JudiciaryHeavy",44,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-002x3","POLITY-001","Executive (President & Governor)",0.755,1,0.4,0.7,0.2,1,1,0
